id,username,type,graduation_date,cgpa,entryyear,entrytype,left_date
1,20727595,2,13.06.2011,3.89,2007,1,NULL
2,20727562,2,13.06.2011,2.84,2007,1,NULL
3,20727524,2,13.06.2011,2.76,2007,1,NULL
4,20727505,2,13.06.2011,3.07,2007,1,NULL
5,20727428,2,13.06.2011,3.43,2007,1,NULL
6,20727447,2,13.06.2011,2.99,2007,1,NULL
7,20727706,2,17.08.2012,2.39,2007,1,NULL
8,20727414,2,23.07.2012,2.11,2007,1,NULL
9,20727499,2,17.08.2012,2.24,2007,1,NULL
10,20970854,2,04.06.2012,3.23,2009,6,NULL
11,20970821,2,04.06.2012,3.33,2009,21,NULL
12,20829564,2,04.06.2012,3.14,2008,1,NULL
13,20829435,2,04.06.2012,3.55,2008,1,NULL
14,20829454,2,04.06.2012,2.57,2008,1,NULL
15,20829306,2,04.06.2012,2.74,2008,1,NULL
16,20727672,2,04.06.2012,2.7,2007,1,NULL
17,20727691,2,04.06.2012,3.02,2007,1,NULL
18,20727601,2,04.06.2012,2.59,2007,1,NULL
19,20727648,2,04.06.2012,3.15,2007,1,NULL
20,20727576,2,04.06.2012,2.85,2007,1,NULL
21,20727538,2,04.06.2012,2.54,2007,1,NULL
22,20727543,2,04.06.2012,3.24,2007,1,NULL
23,20727519,2,04.06.2012,3.68,2007,1,NULL
24,20727452,2,04.06.2012,3.22,2007,1,NULL
25,20727471,2,04.06.2012,2.72,2007,1,NULL
26,20727433,2,04.06.2012,2.32,2007,1,NULL
27,21073451,2,08.07.2013,2.94,2010,22,NULL
28,21073479,2,24.06.2013,2.45,2010,22,NULL
29,20930011,2,24.06.2013,3.18,2009,1,NULL
30,20929946,2,24.06.2013,3.46,2009,1,NULL
31,20829669,2,24.06.2013,2.66,2008,1,NULL
32,20929893,2,24.06.2013,2.55,2009,1,NULL
33,20829655,2,24.06.2013,3.51,2008,1,NULL
34,20829641,2,24.06.2013,2.38,2008,1,NULL
35,20829636,2,24.06.2013,2.51,2008,1,NULL
36,20829622,2,24.06.2013,2.43,2008,1,NULL
37,20829597,2,24.06.2013,2.1,2008,1,NULL
38,20829603,2,24.06.2013,2.22,2008,1,NULL
39,20829583,2,24.06.2013,2.84,2008,1,NULL
40,20829559,2,24.06.2013,3.04,2008,1,NULL
41,20829578,2,24.06.2013,3.32,2008,1,NULL
42,20829531,2,24.06.2013,3.28,2008,1,NULL
43,20829512,2,24.06.2013,3.1,2008,1,NULL
44,20829526,2,24.06.2013,2.86,2008,1,NULL
45,20829492,2,24.06.2013,2.4,2008,1,NULL
46,20829507,2,24.06.2013,2.26,2008,1,NULL
47,20829487,2,24.06.2013,3,2008,1,NULL
48,20829473,2,24.06.2013,3.46,2008,1,NULL
49,20829468,2,24.06.2013,2.99,2008,1,NULL
50,20829396,2,24.06.2013,3.68,2008,1,NULL
51,20829421,2,24.06.2013,3.61,2008,1,NULL
52,20829377,2,24.06.2013,3.26,2008,1,NULL
53,20829363,2,24.06.2013,2.41,2008,1,NULL
54,20829344,2,24.06.2013,3.5,2008,1,NULL
55,20829358,2,24.06.2013,3.73,2008,1,NULL
56,20829325,2,24.06.2013,2.46,2008,1,NULL
57,20829339,2,24.06.2013,3.18,2008,1,NULL
58,20829311,2,24.06.2013,3.06,2008,1,NULL
59,20727557,2,24.06.2013,3.3,2007,1,NULL
60,20930212,2,29.09.2014,2.33,2009,1,NULL
61,20727485,2,18.02.2013,2.99,2007,1,NULL
62,20829382,2,29.09.2014,2.12,2008,1,NULL
63,20829617,2,23.06.2014,2.34,2008,1,NULL
64,20930044,2,24.06.2014,2.92,2009,1,NULL
65,21172098,2,09.06.2014,3.01,2011,22,NULL
66,21131072,2,09.06.2014,3.59,2011,1,NULL
67,21031112,2,09.06.2014,2.67,2010,1,NULL
68,21031054,2,09.06.2014,3.14,2010,1,NULL
69,21030899,2,09.06.2014,3.1,2010,1,NULL
70,21030962,2,09.06.2014,3.58,2010,1,NULL
71,21030833,2,09.06.2014,3.38,2010,1,NULL
72,20930192,2,09.06.2014,2.8,2009,1,NULL
73,20930187,2,09.06.2014,3.22,2009,1,NULL
74,20930168,2,09.06.2014,3.19,2009,1,NULL
75,20930154,2,09.06.2014,3.34,2009,1,NULL
76,20930149,2,09.06.2014,2.56,2009,1,NULL
77,20930121,2,09.06.2014,3.18,2009,1,NULL
78,20930135,2,09.06.2014,3.5,2009,1,NULL
79,20930102,2,09.06.2014,3.73,2009,1,NULL
80,20930116,2,09.06.2014,3.31,2009,1,NULL
81,20930077,2,09.06.2014,3.29,2009,1,NULL
82,20930063,2,09.06.2014,3.27,2009,1,NULL
83,20930058,2,09.06.2014,2.64,2009,1,NULL
84,20930039,2,09.06.2014,3.53,2009,1,NULL
85,20930006,2,09.06.2014,2.59,2009,1,NULL
86,20929984,2,09.06.2014,3.14,2009,1,NULL
87,20929965,2,09.06.2014,3.07,2009,1,NULL
88,20929908,2,09.06.2014,3.17,2009,1,NULL
89,20929888,2,09.06.2014,3.15,2009,1,NULL
90,20929869,2,09.06.2014,3.73,2009,1,NULL
91,20929855,2,09.06.2014,3.12,2009,1,NULL
92,20929841,2,09.06.2014,2.54,2009,1,NULL
93,20929836,2,09.06.2014,2.5,2009,1,NULL
94,20929822,2,09.06.2014,2.69,2009,1,NULL
95,20929817,2,09.06.2014,3.08,2009,1,NULL
96,20901248,2,09.06.2014,2.71,2009,4,NULL
97,20800918,2,09.06.2014,2.49,2008,4,NULL
98,20829545,2,20.01.2014,2.82,2008,1,NULL
99,20727615,2,13.06.2011,2.94,2007,1,NULL
100,20727629,2,13.06.2011,2.89,2007,1,NULL
101,20727653,2,13.06.2011,2.93,2007,1,NULL
102,20727686,2,13.06.2011,3.47,2007,1,NULL
103,20727711,2,13.06.2011,3.49,2007,1,NULL
104,20970651,2,13.06.2011,3.4,2009,21,NULL
105,21031021,2,19.01.2015,2.73,2010,1,NULL
106,20929932,2,28.02.2015,2.61,2009,1,NULL
107,20930025,2,03.02.2015,3.28,2009,1,NULL
108,20727667,2,30.06.2022,1.41,2007,1,NULL
109,20829416,2,30.06.2022,0.11,2008,1,NULL
110,20829693,2,05.06.2015,2.14,2008,1,NULL
111,20901272,2,28.08.2015,2.75,2009,4,NULL
112,20929874,3,NULL,NULL,2009,1,NULL
113,20929951,2,10.06.2016,2.42,2009,1,NULL
114,20929998,2,08.01.2016,2.8,2009,1,NULL
115,20930082,2,05.06.2015,2.86,2009,1,NULL
116,20930096,2,02.06.2017,2.53,2009,1,NULL
117,20930173,2,20.01.2017,2.9,2009,1,NULL
118,21001032,2,05.06.2015,2.45,2010,4,NULL
119,21030679,2,05.06.2015,3.47,2010,1,NULL
120,21030698,2,12.02.2016,2.46,2010,1,NULL
121,21030704,2,05.06.2015,2.54,2010,1,NULL
122,21030718,2,05.06.2015,2.77,2010,1,NULL
123,21030723,2,26.07.2024,0.97,2010,1,NULL
124,21030737,2,05.06.2015,3.09,2010,1,NULL
125,21030742,2,05.06.2015,2.83,2010,1,NULL
126,21030756,2,05.06.2015,2.84,2010,1,NULL
127,21030761,2,05.06.2015,2.52,2010,1,NULL
128,21030775,2,08.01.2016,2.39,2010,1,NULL
129,21030794,2,05.06.2015,2.95,2010,1,NULL
130,21030809,2,05.06.2015,2.76,2010,1,NULL
131,21030814,2,05.06.2015,3.51,2010,1,NULL
132,21030828,2,05.06.2015,2.55,2010,1,NULL
133,21030847,2,05.06.2015,3.39,2010,1,NULL
134,21030866,2,12.02.2016,2.5,2010,1,NULL
135,21030871,2,05.06.2015,3.31,2010,1,NULL
136,21030885,2,05.06.2015,3.34,2010,1,NULL
137,21030905,2,05.06.2015,3.08,2010,1,NULL
138,21030919,2,05.06.2015,2.98,2010,1,NULL
139,21030924,2,05.06.2015,2.65,2010,1,NULL
140,21030938,2,05.06.2015,2.81,2010,1,NULL
141,21030943,2,05.06.2015,2.92,2010,1,NULL
142,21030957,2,05.06.2015,2.43,2010,1,NULL
143,21030976,2,07.07.2022,2,2010,1,NULL
144,21030981,2,05.06.2015,3,2010,1,NULL
145,21030995,2,05.06.2015,2.77,2010,1,NULL
146,21031002,2,01.07.2016,2.27,2010,1,NULL
147,21031016,2,05.06.2015,3.06,2010,1,NULL
148,21031035,2,05.06.2015,2.57,2010,1,NULL
149,21031049,2,12.02.2016,2.18,2010,1,NULL
150,21031068,2,05.06.2015,2.97,2010,1,NULL
151,21031073,2,05.06.2015,2.94,2010,1,NULL
152,21031087,2,08.01.2016,2.64,2010,1,NULL
153,21031092,2,29.09.2017,2.63,2010,1,NULL
154,21031107,2,05.06.2015,2.96,2010,1,NULL
155,21031126,2,05.06.2015,3.3,2010,1,NULL
156,21101691,2,05.06.2015,3.1,2011,6,NULL
157,21130846,2,11.06.2018,2.75,2011,1,NULL
158,21130851,2,20.01.2017,2.95,2011,1,NULL
159,21130879,2,24.11.2022,2.05,2011,1,NULL
160,21130884,2,03.06.2016,3.08,2011,1,NULL
161,21130898,2,05.06.2015,2.79,2011,1,NULL
162,21130904,2,20.01.2017,2.5,2011,1,NULL
163,21130918,2,05.06.2015,3.28,2011,1,NULL
164,21130937,2,29.09.2015,3.46,2011,1,NULL
165,21130956,2,05.06.2015,2.54,2011,1,NULL
166,21130961,2,16.08.2016,2.93,2011,1,NULL
167,21130975,2,03.06.2016,3.06,2011,1,NULL
168,21130989,2,30.06.2022,0.77,2011,1,NULL
169,21131001,2,28.08.2015,2.54,2011,1,NULL
170,21131015,2,02.06.2017,2.51,2011,1,NULL
171,21131029,2,03.06.2016,3.63,2011,1,NULL
172,21131034,2,03.06.2016,2.96,2011,1,NULL
173,21131048,2,17.09.2018,2.47,2011,1,NULL
174,21131053,2,01.07.2016,2.68,2011,1,NULL
175,21131067,2,03.06.2016,3.55,2011,1,NULL
176,21131086,2,22.01.2016,2.73,2011,1,NULL
177,21131091,2,03.06.2016,3.82,2011,1,NULL
178,21131106,2,03.06.2016,3.14,2011,1,NULL
179,21131111,2,19.07.2016,3.04,2011,1,NULL
180,21131125,2,02.06.2017,2.59,2011,1,NULL
181,21131139,2,16.06.2017,2.48,2011,1,NULL
182,21131144,2,21.06.2018,2.47,2011,1,NULL
183,21131158,2,03.06.2016,2.87,2011,1,NULL
184,21131163,2,01.07.2016,2.58,2011,1,NULL
185,21131177,2,08.01.2016,2.96,2011,1,NULL
186,21131182,2,03.06.2016,2.86,2011,1,NULL
187,21131196,2,03.06.2016,2.44,2011,1,NULL
188,21131202,2,03.06.2016,3.29,2011,1,NULL
189,21131221,2,03.06.2016,3.14,2011,1,NULL
190,21131235,2,03.06.2016,3.42,2011,1,NULL
191,21131254,2,05.06.2015,3.41,2011,1,NULL
192,21131268,3,NULL,NULL,2011,1,NULL
193,21131273,2,03.06.2016,3.35,2011,1,NULL
194,21731554,3,NULL,NULL,2017,1,NULL
195,21131292,2,03.06.2016,3.21,2011,1,NULL
196,21131307,2,11.06.2018,3.19,2011,1,NULL
197,21171288,2,10.06.2016,2.72,2011,6,NULL
198,21201025,2,02.03.2020,2.26,2012,4,NULL
199,21203009,2,30.06.2022,0.31,2012,6,NULL
200,21232297,2,02.06.2017,3.32,2012,1,NULL
201,21232303,2,31.08.2020,2.92,2012,1,NULL
202,21232317,2,02.06.2017,2.82,2012,1,NULL
203,21232322,2,02.06.2017,3.42,2012,1,NULL
204,21232336,2,02.06.2017,3.54,2012,1,NULL
205,21232341,2,02.06.2017,3.78,2012,1,NULL
206,21232355,2,06.02.2023,2.42,2012,1,NULL
207,21232369,2,02.06.2017,3.59,2012,1,NULL
208,21232374,2,16.06.2017,2.8,2012,1,NULL
209,21232388,2,02.06.2017,3.05,2012,1,NULL
210,21232393,2,02.06.2017,3.42,2012,1,NULL
211,21232408,2,15.02.2018,2.51,2012,1,NULL
212,21232413,2,02.06.2017,3.24,2012,1,NULL
213,21232427,2,02.06.2017,3.08,2012,1,NULL
214,21232432,2,02.06.2017,3.27,2012,1,NULL
215,21232446,2,02.06.2017,3.79,2012,1,NULL
216,21232451,2,16.06.2017,2.53,2012,1,NULL
217,21232465,2,03.06.2016,3,2012,1,NULL
218,21232479,2,19.01.2018,2.65,2012,1,NULL
219,21232484,2,02.06.2017,3.39,2012,1,NULL
220,21232498,2,02.06.2017,2.71,2012,1,NULL
221,21232504,2,03.06.2016,3.74,2012,1,NULL
222,21232523,2,10.03.2022,2.57,2012,1,NULL
223,21232537,2,02.06.2017,2.97,2012,1,NULL
224,21232542,2,02.06.2017,3.45,2012,1,NULL
225,21232556,2,04.03.2019,2.57,2012,1,NULL
226,21232561,2,02.06.2017,3.25,2012,1,NULL
227,21232589,2,02.06.2017,2.74,2012,1,NULL
228,21232609,2,02.06.2017,2.98,2012,1,NULL
229,21232614,2,17.06.2016,2.77,2012,1,NULL
230,21232628,2,02.06.2017,3.19,2012,1,NULL
231,21232633,2,02.03.2020,2.17,2012,1,NULL
232,21232647,2,02.06.2017,3.1,2012,1,NULL
233,21232652,2,04.02.2019,2.73,2012,1,NULL
234,21232666,2,26.08.2019,3.41,2012,1,NULL
235,21232671,2,02.06.2017,2.63,2012,1,NULL
236,21232685,2,06.07.2017,3.18,2012,1,NULL
237,21232699,2,11.04.2017,3.02,2012,1,NULL
238,21232705,2,03.06.2016,3.31,2012,1,NULL
239,21232719,2,11.06.2018,3.15,2012,1,NULL
240,21232724,2,25.03.2020,2.61,2012,1,NULL
241,21232743,2,05.02.2020,2.77,2012,1,NULL
242,21232757,2,02.06.2017,3.63,2012,1,NULL
243,21232762,2,22.06.2017,3.23,2012,1,NULL
244,21232776,2,02.06.2017,2.7,2012,1,NULL
245,21232781,2,04.02.2019,2.87,2012,1,NULL
246,21232795,2,02.06.2017,3.22,2012,1,NULL
247,21232801,2,08.06.2017,2.88,2012,1,NULL
248,21279741,2,05.06.2015,3.19,2012,21,NULL
249,21279769,2,05.06.2015,2.96,2012,22,NULL
250,21279813,2,05.06.2015,3.14,2012,22,NULL
251,21280021,2,24.06.2019,2.56,2012,3,NULL
252,21305418,2,30.06.2022,0.55,2013,4,NULL
253,21305437,2,30.06.2022,0.32,2013,4,NULL
254,21305566,2,01.07.2022,1.16,2013,4,NULL
255,21306027,2,16.10.2023,0.43,2013,4,NULL
256,21331984,2,28.02.2019,3.4,2013,1,NULL
257,21331998,2,04.03.2019,2.55,2013,1,NULL
258,21332005,2,11.06.2018,3,2013,1,NULL
259,21332019,2,11.06.2018,2.57,2013,1,NULL
260,21332024,2,24.06.2019,3.03,2013,1,NULL
261,21332043,2,04.02.2019,2.87,2013,1,NULL
262,21332057,2,11.06.2018,3.61,2013,1,NULL
263,21332062,2,06.11.2019,2.55,2013,1,NULL
264,21332076,2,16.09.2019,2.62,2013,1,NULL
265,21332081,2,21.06.2018,2.77,2013,1,NULL
266,21332095,2,27.06.2018,2.85,2013,1,NULL
267,21332101,2,04.03.2019,2.48,2013,1,NULL
268,21332115,2,04.03.2019,2.83,2013,1,NULL
269,21332129,2,11.06.2018,2.92,2013,1,NULL
270,21332134,2,16.02.2018,2.86,2013,1,NULL
271,21332148,2,25.08.2017,2.99,2013,1,NULL
272,21332153,2,04.03.2019,2.46,2013,1,NULL
273,21332167,2,11.06.2018,2.61,2013,1,NULL
274,21332172,2,24.06.2019,3.23,2013,1,NULL
275,21332186,2,09.06.2022,NULL,2013,1,NULL
276,21332191,2,17.08.2018,2.68,2013,1,NULL
277,21332206,2,26.08.2019,2.89,2013,1,NULL
278,21332211,2,11.06.2018,3.41,2013,1,NULL
279,21332225,2,11.06.2018,2.51,2013,1,NULL
280,21332239,2,11.06.2018,3.17,2013,1,NULL
281,21332244,2,11.06.2018,2.98,2013,1,NULL
282,21332258,2,17.08.2018,3.14,2013,1,NULL
283,21332263,2,11.06.2018,3.01,2013,1,NULL
284,21332277,2,17.01.2022,3,2013,1,NULL
285,21332282,2,11.06.2018,3.23,2013,1,NULL
286,21332296,2,04.02.2019,2.6,2013,1,NULL
287,21332302,2,11.06.2018,3,2013,1,NULL
288,21332316,2,04.03.2019,2.74,2013,1,NULL
289,21332321,2,21.06.2018,2.81,2013,1,NULL
290,21332335,2,21.06.2018,3.3,2013,1,NULL
291,21332349,2,05.09.2018,2.8,2013,1,NULL
292,21332354,2,11.06.2018,2.61,2013,1,NULL
293,21332368,2,07.02.2019,2.64,2013,1,NULL
294,21332373,2,11.06.2018,2.48,2013,1,NULL
295,21332387,2,11.06.2018,3.14,2013,1,NULL
296,21332392,2,11.06.2018,2.69,2013,1,NULL
297,21332407,2,04.02.2019,2.47,2013,1,NULL
298,21332412,2,11.06.2018,3.73,2013,1,NULL
299,21332426,2,14.02.2019,2.33,2013,1,NULL
301,21332445,2,11.06.2018,3.22,2013,1,NULL
302,21332459,2,11.06.2018,2.66,2013,1,NULL
303,21332464,2,04.02.2019,2.61,2013,1,NULL
304,21332478,2,11.06.2018,2.67,2013,1,NULL
305,21332483,2,11.06.2018,3.12,2013,1,NULL
306,21332497,2,02.06.2017,3.2,2013,1,NULL
307,21380915,2,15.02.2024,1.91,2013,3,NULL
308,21380929,2,16.05.2019,2.91,2013,3,NULL
309,21380934,3,NULL,NULL,2013,3,NULL
310,21383513,2,23.03.2017,3.45,2013,22,NULL
311,21383565,2,26.10.2017,2.83,2013,22,NULL
312,21401386,2,11.06.2018,3.38,2014,4,NULL
313,21401406,2,11.06.2018,3.21,2014,4,NULL
314,21401411,2,11.10.2018,2.97,2014,4,NULL
315,21403562,2,17.08.2018,3.1,2014,4,NULL
316,21403672,2,16.10.2023,1.28,2014,4,NULL
317,21403763,2,06.07.2020,2.82,2014,4,NULL
318,21430881,2,11.06.2018,2.72,2014,1,NULL
319,21430895,2,10.10.2019,3.13,2014,1,NULL
320,21430901,2,24.06.2019,3.05,2014,1,NULL
321,21430915,2,24.06.2019,2.78,2014,1,NULL
322,21430929,2,08.08.2019,3.07,2014,1,NULL
323,21430934,2,29.04.2020,3.01,2014,1,NULL
324,21430948,2,11.06.2018,3.26,2014,1,NULL
325,21430953,2,04.02.2019,3.02,2014,1,NULL
326,21430967,2,04.02.2019,3,2014,1,NULL
327,21430972,2,08.08.2019,2.84,2014,1,NULL
328,21430986,2,06.07.2020,2.9,2014,1,NULL
329,21430991,2,05.09.2018,3.15,2014,1,NULL
330,21431007,2,24.06.2019,3.12,2014,1,NULL
331,21431026,2,26.02.2020,2.7,2014,1,NULL
332,21431031,2,28.06.2019,3.33,2014,1,NULL
333,21431045,2,01.07.2021,2,2014,1,NULL
334,21431059,2,24.06.2019,2.53,2014,1,NULL
335,21431064,2,26.02.2020,3.2,2014,1,NULL
336,21431083,2,08.08.2019,3.56,2014,1,NULL
337,21431117,2,02.03.2020,2.72,2014,1,NULL
338,21731573,2,04.08.2022,2.92,2017,1,NULL
339,21431136,2,01.07.2021,2.4,2014,1,NULL
340,21431141,2,10.10.2019,2.95,2014,1,NULL
341,21431155,2,24.06.2019,3.02,2014,1,NULL
342,21431169,2,24.06.2019,2.7,2014,1,NULL
343,21431174,2,01.07.2021,2,2014,1,NULL
344,21431188,2,01.07.2019,2.77,2014,1,NULL
345,21431193,2,24.06.2019,3.33,2014,1,NULL
346,21431208,2,06.07.2020,2.48,2014,1,NULL
347,21431213,2,24.06.2019,3.06,2014,1,NULL
348,21431227,2,06.07.2020,2.68,2014,1,NULL
349,21431232,2,24.06.2019,3.14,2014,1,NULL
350,21431246,2,31.08.2018,3.43,2014,1,NULL
351,21431251,2,24.06.2019,2.58,2014,1,NULL
352,21431265,2,28.06.2019,3.6,2014,1,NULL
353,21431279,2,16.12.2020,2.59,2014,1,NULL
354,21431298,2,16.06.2022,2,2014,1,NULL
355,21431304,2,24.06.2019,2.79,2014,1,NULL
356,21431318,2,03.02.2020,3.07,2014,1,NULL
357,21431323,2,28.06.2019,3.27,2014,1,NULL
358,21431337,2,24.06.2019,3.06,2014,1,NULL
359,21431342,2,02.03.2020,3,2014,1,NULL
360,21431356,2,06.07.2020,3.08,2014,1,NULL
361,21431361,2,24.06.2019,2.75,2014,1,NULL
362,21431375,2,06.07.2020,2.5,2014,1,NULL
363,21431389,2,10.10.2022,2.73,2014,1,NULL
364,21431394,2,24.06.2019,3.12,2014,1,NULL
365,21481853,2,02.06.2017,3.73,2014,21,NULL
366,21481886,2,02.06.2017,3.81,2014,21,NULL
367,21482352,2,19.01.2018,2.85,2014,22,NULL
368,21483622,2,24.10.2019,2.58,2014,3,NULL
369,21485586,2,04.03.2019,2.39,2014,21,NULL
372,N12220772,4,01.02.2016,NULL,NULL,NULL,NULL
373,N12223406,4,01.02.2016,NULL,NULL,NULL,NULL
374,N12228749,4,01.03.2016,NULL,NULL,NULL,NULL
376,N12221511,4,01.02.2016,NULL,NULL,NULL,NULL
377,N13123273,4,30.05.2019,NULL,NULL,NULL,NULL
379,N14126202,4,26.06.2019,NULL,NULL,NULL,NULL
381,N14123686,4,05.08.2016,NULL,NULL,NULL,NULL
384,N14120712,4,28.05.2019,NULL,NULL,NULL,NULL
385,N14125864,4,21.05.2018,NULL,NULL,NULL,NULL
386,N13214441,6,22.06.2016,NULL,NULL,NULL,NULL
388,N14110013,6,22.01.2017,NULL,NULL,NULL,NULL
389,N14110065,6,28.06.2017,NULL,NULL,NULL,NULL
390,N14111447,6,28.06.2017,NULL,NULL,NULL,NULL
391,N14111765,6,22.06.2016,NULL,NULL,NULL,NULL
393,N14113961,6,22.06.2016,NULL,NULL,NULL,NULL
394,N14114165,6,22.06.2016,NULL,NULL,NULL,NULL
395,N14114299,6,28.06.2017,NULL,NULL,NULL,NULL
397,N14114549,6,05.02.2020,NULL,NULL,NULL,NULL
399,N14115514,6,28.06.2017,NULL,NULL,NULL,NULL
400,N14115530,6,31.01.2018,NULL,NULL,NULL,NULL
401,N14115597,6,28.06.2017,NULL,NULL,NULL,NULL
402,N14116854,6,28.06.2017,NULL,NULL,NULL,NULL
403,N14117198,6,22.06.2016,NULL,NULL,NULL,NULL
405,N14117293,6,31.01.2018,NULL,NULL,NULL,NULL
406,N14117453,6,28.06.2017,NULL,NULL,NULL,NULL
407,N14117538,6,31.01.2018,NULL,NULL,NULL,NULL
408,N14117786,6,31.01.2018,NULL,NULL,NULL,NULL
409,N14118292,6,22.06.2016,NULL,NULL,NULL,NULL
410,N14118330,6,22.01.2017,NULL,NULL,NULL,NULL
411,N14119058,6,22.06.2016,NULL,NULL,NULL,NULL
412,N14119109,6,31.01.2018,NULL,NULL,NULL,NULL
416,N14210614,6,22.01.2017,NULL,NULL,NULL,NULL
418,N14210779,6,31.01.2018,NULL,NULL,NULL,NULL
419,N14210964,6,22.01.2017,NULL,NULL,NULL,NULL
420,N14211361,6,28.06.2017,NULL,NULL,NULL,NULL
421,N14211761,6,31.01.2018,NULL,NULL,NULL,NULL
423,N14212331,6,28.06.2017,NULL,NULL,NULL,NULL
424,N14212755,6,28.06.2017,NULL,NULL,NULL,NULL
425,N14212998,6,28.06.2017,NULL,NULL,NULL,NULL
426,N14213441,6,31.01.2018,NULL,NULL,NULL,NULL
427,N14215266,6,22.01.2017,NULL,NULL,NULL,NULL
428,N14217119,6,31.01.2018,NULL,NULL,NULL,NULL
429,N14217303,6,31.01.2018,NULL,NULL,NULL,NULL
430,N14218116,6,31.01.2018,NULL,NULL,NULL,NULL
431,N14218128,6,28.06.2017,NULL,NULL,NULL,NULL
433,N14219596,6,31.01.2018,NULL,NULL,NULL,NULL
434,N14219929,6,28.06.2017,NULL,NULL,NULL,NULL
435,N14110061,8,15.06.2016,NULL,NULL,NULL,NULL
436,N14110618,9,NULL,NULL,NULL,NULL,NULL
437,N14110935,9,NULL,NULL,NULL,NULL,NULL
438,N14112086,9,NULL,NULL,NULL,NULL,NULL
439,N14112092,9,NULL,NULL,NULL,NULL,NULL
440,N14112106,8,22.06.2016,NULL,NULL,NULL,NULL
441,N14112435,8,28.06.2017,NULL,NULL,NULL,NULL
442,N14112467,8,28.06.2017,NULL,NULL,NULL,NULL
443,N14112724,8,31.01.2018,NULL,NULL,NULL,NULL
444,N14112790,8,28.06.2017,NULL,NULL,NULL,NULL
445,N14112926,8,22.06.2016,NULL,NULL,NULL,NULL
446,N14112977,8,28.06.2017,NULL,NULL,NULL,NULL
447,N14113079,8,22.01.2017,NULL,NULL,NULL,NULL
448,N14113210,8,28.06.2017,NULL,NULL,NULL,NULL
449,N14113212,8,22.01.2017,NULL,NULL,NULL,NULL
450,N14115970,6,28.06.2017,NULL,NULL,NULL,NULL
451,N14113663,8,01.02.2016,NULL,NULL,NULL,NULL
452,N14113693,9,NULL,NULL,NULL,NULL,NULL
453,N14115443,8,01.02.2016,NULL,NULL,NULL,NULL
454,N14117733,8,28.06.2017,NULL,NULL,NULL,NULL
455,N14117882,8,22.06.2016,NULL,NULL,NULL,NULL
456,N14118773,8,31.01.2018,NULL,NULL,NULL,NULL
457,N14118934,9,NULL,NULL,NULL,NULL,NULL
458,N14119155,8,28.06.2017,NULL,NULL,NULL,NULL
459,N14119266,9,NULL,NULL,NULL,NULL,NULL
460,N14211076,8,22.01.2017,NULL,NULL,NULL,NULL
461,N14211228,9,NULL,NULL,NULL,NULL,NULL
462,N14211585,8,31.01.2018,NULL,NULL,NULL,NULL
463,N14211682,8,31.01.2018,NULL,NULL,NULL,NULL
464,N14213092,8,31.01.2018,NULL,NULL,NULL,NULL
465,N14213260,9,NULL,NULL,NULL,NULL,NULL
466,N14213308,8,28.06.2017,NULL,NULL,NULL,NULL
467,N14213827,8,28.06.2017,NULL,NULL,NULL,NULL
468,N14214057,8,31.01.2018,NULL,NULL,NULL,NULL
469,N14214147,9,NULL,NULL,NULL,NULL,NULL
470,N14214154,8,01.02.2016,NULL,NULL,NULL,NULL
471,N14214414,9,NULL,NULL,NULL,NULL,NULL
472,N14214690,9,NULL,NULL,NULL,NULL,NULL
473,N14214876,9,NULL,NULL,NULL,NULL,NULL
474,N14216068,8,22.01.2017,NULL,NULL,NULL,NULL
475,N14216535,8,22.06.2016,NULL,NULL,NULL,NULL
476,N14217599,8,22.01.2017,NULL,NULL,NULL,NULL
477,N14218369,9,NULL,NULL,NULL,NULL,NULL
478,N14219622,8,22.01.2017,NULL,NULL,NULL,NULL
479,21531058,2,24.06.2019,2.6,2015,1,NULL
481,21531116,2,24.06.2019,3.62,2015,1,NULL
482,21531121,2,22.07.2020,2.84,2015,1,NULL
483,21531135,2,24.06.2019,3.51,2015,1,NULL
484,21531212,2,21.05.2020,2.69,2015,1,NULL
485,21531226,2,24.06.2019,3.14,2015,1,NULL
486,21531259,2,01.07.2021,2.91,2015,1,NULL
487,21531283,2,01.07.2021,3.28,2015,1,NULL
488,21531336,2,03.02.2020,2.73,2015,1,NULL
489,21531451,2,18.11.2020,3.01,2015,1,NULL
490,21531465,2,03.02.2020,2.88,2015,1,NULL
491,21531484,2,11.08.2022,3.25,2015,1,NULL
492,21580869,2,04.02.2019,3.19,2015,21,NULL
497,N14312375,6,06.02.2019,NULL,NULL,NULL,NULL
500,N14312871,6,28.06.2017,NULL,NULL,NULL,NULL
501,N14313100,6,28.06.2017,NULL,NULL,NULL,NULL
502,N14313249,6,31.01.2018,NULL,NULL,NULL,NULL
503,N14313730,6,31.01.2018,NULL,NULL,NULL,NULL
504,N14313817,6,28.06.2017,NULL,NULL,NULL,NULL
507,N14316618,6,28.06.2017,NULL,NULL,NULL,NULL
508,N14316944,6,28.06.2017,NULL,NULL,NULL,NULL
510,N14317314,6,31.01.2018,NULL,NULL,NULL,NULL
511,N14317612,6,31.01.2018,NULL,NULL,NULL,NULL
512,N14317711,6,31.01.2018,NULL,NULL,NULL,NULL
514,N14318889,6,31.01.2018,NULL,NULL,NULL,NULL
515,N14319225,6,28.06.2017,NULL,NULL,NULL,NULL
516,N14319296,6,28.06.2017,NULL,NULL,NULL,NULL
